Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1976,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1975,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1974,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1973,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1972,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1971,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1970,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1969,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1968,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1967,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1966,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1965,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1964,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1963,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1962,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1961,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2016,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,26.33
Sri Lanka,LKA,2015,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.44
Sri Lanka,LKA,2014,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,24.76
Sri Lanka,LKA,2013,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,24.06
Sri Lanka,LKA,2012,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,23.37
Sri Lanka,LKA,2011,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22.74
Sri Lanka,LKA,2010,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,21.83
Sri Lanka,LKA,2009,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,21.12
Sri Lanka,LKA,2008,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,20.69
Sri Lanka,LKA,2007,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,20.01
Sri Lanka,LKA,2006,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,19.41
Sri Lanka,LKA,2005,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,18.68
Sri Lanka,LKA,2004,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,18.03
Sri Lanka,LKA,2003,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,17.31
Sri Lanka,LKA,2002,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,16.94
Sri Lanka,LKA,2001,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,16.2
Sri Lanka,LKA,2000,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,15.64
Sri Lanka,LKA,2015,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.06413179049108
Sri Lanka,LKA,2014,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.03283784194825
Sri Lanka,LKA,2013,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,1.99298178299867
Sri Lanka,LKA,2012,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.31163178564187
Sri Lanka,LKA,2011,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.34441278339335
Sri Lanka,LKA,2010,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.36730830246572
Sri Lanka,LKA,2009,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.37457595546577
Sri Lanka,LKA,2008,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.47723602874814
Sri Lanka,LKA,2007,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.66663039791188
Sri Lanka,LKA,2006,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.7931706860281
Sri Lanka,LKA,2005,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2.98024486810345
Sri Lanka,LKA,2004,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.09498411078694
Sri Lanka,LKA,2003,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.22044809905094
Sri Lanka,LKA,2002,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.22146690094686
Sri Lanka,LKA,2001,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.28862317466529
Sri Lanka,LKA,2000,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.34922349629212
Sri Lanka,LKA,1999,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.22342972824935
Sri Lanka,LKA,1998,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.1484333388629
Sri Lanka,LKA,1997,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.24260766662469
Sri Lanka,LKA,1996,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.32932116979574
Sri Lanka,LKA,1995,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.08815899861881
Sri Lanka,LKA,1994,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.15594898499778
Sri Lanka,LKA,1993,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.4705173118944
Sri Lanka,LKA,1992,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.51901973682204
Sri Lanka,LKA,1991,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.580358502451
Sri Lanka,LKA,1990,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.68927515226872
Sri Lanka,LKA,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5834045410156
Sri Lanka,LKA,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.5
Sri Lanka,LKA,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.5
Sri Lanka,LKA,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.0753021240234
Sri Lanka,LKA,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.2588043212891
Sri Lanka,LKA,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.2
Sri Lanka,LKA,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,87
Sri Lanka,LKA,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.76
Sri Lanka,LKA,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.3
Sri Lanka,LKA,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.7450485229492
Sri Lanka,LKA,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.1608810424805
Sri Lanka,LKA,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,80
Sri Lanka,LKA,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.0368957519531
Sri Lanka,LKA,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.4739074707031
Sri Lanka,LKA,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.8948135375977
Sri Lanka,LKA,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.2907028198242
Sri Lanka,LKA,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.7
Sri Lanka,LKA,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.6
Sri Lanka,LKA,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,52.8758920368984
Sri Lanka,LKA,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,57.5851811314478
Sri Lanka,LKA,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,59.8722533374464
Sri Lanka,LKA,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.691292600475
Sri Lanka,LKA,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,59.2494645336182
Sri Lanka,LKA,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.8422806565482
Sri Lanka,LKA,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,63.5091951847621
Sri Lanka,LKA,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.570842026786
Sri Lanka,LKA,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.1968625954205
Sri Lanka,LKA,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.1740040456646
Sri Lanka,LKA,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.0762308310929
Sri Lanka,LKA,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.6087018389092
Sri Lanka,LKA,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.3012141313301
Sri Lanka,LKA,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.0998858846838
Sri Lanka,LKA,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.9277423653456
Sri Lanka,LKA,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,64.1565655297965
Sri Lanka,LKA,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,63.2479744107851
Sri Lanka,LKA,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,64.1505113920443
Sri Lanka,LKA,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,65.9012756288697
Sri Lanka,LKA,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,64.4119610392682
Sri Lanka,LKA,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69.9385547623011
Sri Lanka,LKA,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,70.5809340717077
Sri Lanka,LKA,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.1900580919271
Sri Lanka,LKA,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,75.2771321674864
Sri Lanka,LKA,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.9610049780188
Sri Lanka,LKA,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.0872449044957
Sri Lanka,LKA,2014,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.67340248903773
Sri Lanka,LKA,2013,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.48651024127639
Sri Lanka,LKA,2012,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.42710206086437
Sri Lanka,LKA,2011,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.44746262862323
Sri Lanka,LKA,2010,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.3615816947128
Sri Lanka,LKA,2009,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.45649532597152
Sri Lanka,LKA,2008,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.33933108506786
Sri Lanka,LKA,2007,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.33407746772718
Sri Lanka,LKA,2006,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.31862077743256
Sri Lanka,LKA,2005,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.34446971546163
Sri Lanka,LKA,2004,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.39794110563248
Sri Lanka,LKA,2003,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.27598304940866
Sri Lanka,LKA,2002,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.34866845277327
Sri Lanka,LKA,2001,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.29742789500486
Sri Lanka,LKA,2000,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.22960216706089
Sri Lanka,LKA,1999,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.13985338100265
Sri Lanka,LKA,1998,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.10531434892855
Sri Lanka,LKA,1997,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.09362423860217
Sri Lanka,LKA,1996,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.05096993832549
Sri Lanka,LKA,1995,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.983134967387143
Sri Lanka,LKA,1994,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.949998693490903
Sri Lanka,LKA,1993,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.83236114135311
Sri Lanka,LKA,1992,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.902420563433082
Sri Lanka,LKA,1991,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.745897149841336
Sri Lanka,LKA,1990,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.701333821110326
Sri Lanka,LKA,1989,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.638667697730962
Sri Lanka,LKA,1988,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.642025595439629
Sri Lanka,LKA,1987,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.759985539139926
Sri Lanka,LKA,1986,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.717631434747462
Sri Lanka,LKA,1985,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.792036859695508
Sri Lanka,LKA,1984,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.766538040261006
Sri Lanka,LKA,1983,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.993225976802026
Sri Lanka,LKA,1982,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.919546861358263
Sri Lanka,LKA,1981,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.872152294218696
Sri Lanka,LKA,1980,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.752082041384129
Sri Lanka,LKA,1979,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.853432311782114
Sri Lanka,LKA,1978,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.798650140871671
Sri Lanka,LKA,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.712519943211887
Sri Lanka,LKA,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.678190505615777
Sri Lanka,LKA,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.705039388973813
Sri Lanka,LKA,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.74692608446355
Sri Lanka,LKA,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.89243664586251
Sri Lanka,LKA,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.875645426985423
Sri Lanka,LKA,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.841946393989302
Sri Lanka,LKA,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Sri Lanka,LKA,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Sri Lanka,LKA,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
