gnd_id	name	province_id	district_id	dsd_id	pd_id	gnd_num	lat	lng	ps_id	ps_name	distance
LK-2142160	Pupuressa	LK-2	LK-21	LK-2142	EC-04L	1181	7.120398202572345	80.67783032154337	PS-210217	Pussellawa	4.700108992177799
LK-5110075	Thevapuram	LK-5	LK-51	LK-5110	EC-12A	199A	7.828967820512821	81.56684020512822	PS-510107	Valachchanai	9.5502140340232
LK-5221075	Kalmunai  01B	LK-5	LK-52	LK-5221	EC-13C	KP/61/3	7.41945075	81.82564279166665	PS-520123	Kalmunai	0.5784456630456177
LK-2154090	Alugolla	LK-2	LK-21	LK-2154	EC-04M	1051	7.09582997938144	80.48425696391756	PS-210218	Nawa Kurunduwatta	6.110681023619545
LK-2154015	Galpaya	LK-2	LK-21	LK-2154	EC-04M	1066	7.141327772413794	80.54330297931031	PS-210218	Nawa Kurunduwatta	2.199268847479822
LK-5236140	Town Division 04	LK-5	LK-52	LK-5236	EC-13B	AP/15A/3	7.217389437499998	81.85450021874999	PS-520126	Akkaraipattu	0.19994872518316323
LK-5127125	Araipattai North	LK-5	LK-51	LK-5127	EC-12C	157D	7.670821052631578	81.73249478947366	PS-510103	Kaththankudi	6.24976168562551
LK-2154155	Miyanagolla	LK-2	LK-21	LK-2154	EC-04M	1050	7.07844779640719	80.47375253892214	PS-210219	Nawalapitiya	7.2685044916053805
LK-2133200	Wathuwala	LK-2	LK-21	LK-2133	EC-04B	490	7.32390630769231	80.60037027692304	PS-210103	Katugastota	2.655066723362625
LK-2154115	Udagama	LK-2	LK-21	LK-2154	EC-04M	1069	7.119323089285716	80.56333799107144	PS-210216	Gampola	1.5994158822971183
LK-2133380	Banwelgolla	LK-2	LK-21	LK-2133	EC-04B	431	7.302824600000001	80.61896964615384	PS-210101	Kandy	2.8055707434288104
LK-2154080	Patithalawa	LK-2	LK-21	LK-2154	EC-04M	1048	7.109647203045678	80.46682844670053	PS-210218	Nawa Kurunduwatta	7.2463978025710185
LK-2154050	Pellapitiya North	LK-2	LK-21	LK-2154	EC-04M	1065	7.128562924999996	80.54564634166664	PS-210218	Nawa Kurunduwatta	1.7129847628872379
LK-2133035	Bothota	LK-2	LK-21	LK-2133	EC-04B	483	7.3572727083333325	80.58215851388891	PS-210115	Poojapitiya	1.8436125256290963
LK-2154140	Pitakanda	LK-2	LK-21	LK-2154	EC-04M	1054	7.092446499999997	80.52782547572815	PS-210218	Nawa Kurunduwatta	3.7816569700461793
LK-2154130	Sinhapura	LK-2	LK-21	LK-2154	EC-04M	1076	7.127273636363638	80.56878051948055	PS-210216	Gampola	0.6364333298978021
LK-2133340	Bulathgolla	LK-2	LK-21	LK-2133	EC-04B	444	7.300310189655173	80.58780837931033	PS-210110	Peradeniya	3.989080784246904
LK-5330015	Sivapuram	LK-5	LK-53	LK-5330	EC-14A	217F	8.364924294117646	81.27529223529413	PS-530244	Serunuwara	5.471245849678872
LK-2154075	Uduwella	LK-2	LK-21	LK-2154	EC-04M	1052	7.1110452966101585	80.49394897033892	PS-210218	Nawa Kurunduwatta	4.357256667967029
LK-2154100	Yatapana	LK-2	LK-21	LK-2154	EC-04M	1056	7.115317089887636	80.5225064719101	PS-210218	Nawa Kurunduwatta	1.4984160912065925
LK-2133060	Attaragama South	LK-2	LK-21	LK-2133	EC-04B	482	7.348142719298243	80.5951543508772	PS-210115	Poojapitiya	2.880513462306272
LK-2133410	Haloluwa	LK-2	LK-21	LK-2133	EC-04B	435	7.294273516483513	80.60920709890112	PS-210110	Peradeniya	3.1084415707671025
LK-2133395	Haloluwa Pallegama	LK-2	LK-21	LK-2133	EC-04B	434	7.304333881188116	80.60280565346528	PS-210103	Katugastota	3.8008134818502795
LK-5315205	Arunagirinagar	LK-5	LK-53	LK-5315	EC-14B	244G	8.569021393939396	81.23374692424245	PS-530131	Trinco Harbour Police	0.33811375484559636
LK-2133240	Karanduwawala Pahala	LK-2	LK-21	LK-2133	EC-04B	478	7.323277385964915	80.5573041754386	PS-210115	Poojapitiya	6.4571927736393055
LK-2133390	Pallemulla	LK-2	LK-21	LK-2133	EC-04B	432	7.299150266666666	80.61144301666664	PS-210101	Kandy	3.481001977167078
LK-2133290	Katugasthota	LK-2	LK-21	LK-2133	EC-04B	413	7.325558395348837	80.6228864883721	PS-210103	Katugastota	0.7182213487411414
LK-2133215	Mapamadulla	LK-2	LK-21	LK-2133	EC-04B	450	7.321272813559321	80.58813040677965	PS-210103	Katugastota	4.028774762441265
LK-7163085	Galnewa Town	LK-7	LK-71	LK-7163	EC-17E	477	8.04238173076923	80.48565726923076	PS-710108	Galnewa	1.070076955363529
LK-2134160	Welivita Pahalagama	LK-2	LK-21	LK-2134	EC-04A	352	7.321955032258066	80.51113148387095	PS-210106	Hatharaliyadda	4.644582810767828
LK-2133260	Kulugammana	LK-2	LK-21	LK-2133	EC-04B	447	7.315743810810807	80.59176887387389	PS-210103	Katugastota	3.892461630517647
LK-2133325	Kurundugahamada	LK-2	LK-21	LK-2133	EC-04B	448	7.3098230666666675	80.58975371111111	PS-210103	Katugastota	4.421600422635581
LK-2133145	Nugawela	LK-2	LK-21	LK-2133	EC-04B	452	7.328564647058821	80.59018992941178	PS-210103	Katugastota	3.640572288808062
LK-2133245	Owathenna	LK-2	LK-21	LK-2133	EC-04B	479	7.324512206185565	80.55233720618556	PS-210105	Galagedara	6.185073600672576
LK-5224010	Periyaneelavanai  Muslim Section	LK-5	LK-52	LK-5224	EC-13C	KP/72A	7.440435684210526	81.82070010526316	PS-520123	Kalmunai	2.946832366452704
LK-2133175	Pallebokalawela	LK-2	LK-21	LK-2133	EC-04B	412	7.3429019137931055	80.61339505172414	PS-210103	Katugastota	1.6095754961665902
LK-2133075	Rajapihilla	LK-2	LK-21	LK-2133	EC-04B	463	7.341583371428575	80.59511888571427	PS-210103	Katugastota	3.2553952745134493
LK-2133330	Seewaleekanda	LK-2	LK-21	LK-2133	EC-04B	446	7.305028145161289	80.59206766129032	PS-210110	Peradeniya	4.336264647019727
LK-2133355	Udamulla	LK-2	LK-21	LK-2133	EC-04B	433	7.304407762500003	80.60829425	PS-210103	Katugastota	3.4732398641423963
LK-5318015	Puthukudiyirippu	LK-5	LK-53	LK-5318	EC-14A	228J	8.499410227272728	81.1011632272727	PS-530132	Chinabay	9.89784382055749
LK-2134210	Dehideniya Madige	LK-2	LK-21	LK-2134	EC-04A	386	7.316928822916665	80.45889753125003	PS-210106	Hatharaliyadda	2.637855529035158
LK-2136145	Doluwa East	LK-2	LK-21	LK-2136	EC-04J	213	7.289358585714288	80.52075885714287	PS-210112	Kadugannawa	3.7031754845775
LK-2134130	Sivurupitiya	LK-2	LK-21	LK-2134	EC-04A	339	7.332954652173914	80.51602749275364	PS-210105	Galagedara	4.665889581833918
LK-2134045	Polwatta	LK-2	LK-21	LK-2134	EC-04A	323	7.343343555555554	80.48197865432097	PS-210106	Hatharaliyadda	1.3316389518365728
LK-7203205	Unagalavehera West	LK-7	LK-72	LK-7203	EC-18A	51	8.020087000000002	80.98914760185185	PS-720129	Hingurakgoda	4.105303999006801
LK-2127300	Dambarawa	LK-2	LK-21	LK-2127	EC-04F	706	7.298792863636364	80.69046992424246	PS-210109	Pallekele	2.2814437544571846
LK-2130085	Asgiriya	LK-2	LK-21	LK-2130	EC-04I	235	7.300670535353537	80.631571989899	PS-210101	Kandy	1.4685647116382492
LK-2134145	Walpalagolla North	LK-2	LK-21	LK-2134	EC-04A	395	7.321078549019605	80.5402066862745	PS-210105	Galagedara	6.0530200096712345
LK-2134155	Walpalagolla South	LK-2	LK-21	LK-2134	EC-04A	396	7.3202916906474815	80.53634797841727	PS-210105	Galagedara	6.044200588684511
LK-2134125	Welivita Ihalagama	LK-2	LK-21	LK-2134	EC-04A	338	7.3328047572815525	80.50369033009703	PS-210106	Hatharaliyadda	3.5457318817871006
LK-1212335	Lindara Ihala	LK-1	LK-12	LK-1212	EC-02E	16C	7.225237809523807	80.14486685714287	PS-120248	Meerigama	2.849217679989484
LK-2130090	Bahirawa Kanda	LK-2	LK-21	LK-2130	EC-04I	236	7.296101442748091	80.62733899999998	PS-210101	Kandy	1.6948626584702644
LK-2130145	Bogambara	LK-2	LK-21	LK-2130	EC-04I	264	7.2877539887640514	80.63518398876403	PS-210101	Kandy	0.9808266892349906
LK-2127205	Deekirimadawala	LK-2	LK-21	LK-2127	EC-04F	659	7.304168774193552	80.66752172580648	PS-210101	Kandy	3.0429012971711593
LK-2130205	Bowala	LK-2	LK-21	LK-2130	EC-04I	245	7.2705873944954105	80.61581661467896	PS-210110	Peradeniya	1.5787395945736344
LK-2130180	Gatambe	LK-2	LK-21	LK-2130	EC-04I	259	7.274307769230763	80.60607811794875	PS-210110	Peradeniya	0.9071129483797541
LK-2130275	Gurudeniya East	LK-2	LK-21	LK-2130	EC-04H	276	7.265571283464565	80.70382704724408	PS-210107	Thalathuoya	2.2098570123295205
LK-2130270	Gurudeniya West	LK-2	LK-21	LK-2130	EC-04H	278	7.269696111111108	80.68267016049383	PS-210109	Pallekele	1.1118106577225868
LK-2109025	Alawathugoda	LK-2	LK-21	LK-2109	EC-04B	583	7.41058772839506	80.6088258518519	PS-210113	Alawathugoda	2.7153595201216882
LK-2130220	Hanthna Pedesa	LK-2	LK-21	LK-2130	EC-04I	263	7.274401986301368	80.63745863013696	PS-210101	Kandy	2.1327828000435334
LK-2130280	Maligathenna	LK-2	LK-21	LK-2130	EC-04H	279	7.259089673267319	80.70805388118812	PS-210107	Thalathuoya	2.204846688889034
LK-5118095	Iruthayapuram East	LK-5	LK-51	LK-5118	EC-12C	173B	7.729537096774194	81.69106409677418	PS-510101	Batticaloa	1.576172967657407
LK-1309010	Pahala Millewa North	LK-1	LK-13	LK-1309	EC-03C	628C	6.798195622047244	80.08557319685033	PS-130194	Moragahahena	2.6346785644602693
LK-1321435	Ethagama East	LK-1	LK-13	LK-1321	EC-03F	732	6.5512839199999995	79.98370421333335	PS-130298	Payagala	1.492779688439891
LK-2109040	Arambepola	LK-2	LK-21	LK-2109	EC-04B	584	7.393663672131146	80.61406408196721	PS-210113	Alawathugoda	0.7964323934364099
LK-7210060	Muthugala	LK-7	LK-72	LK-7210	EC-18C	264	7.975213960000002	81.15500567999999	PS-720127	Welikanda	10.457353313053574
LK-5225085	Sainthamaruthu 16	LK-5	LK-52	LK-5225	EC-13C	KP/47C	7.388323749999998	81.83648558333334	PS-520123	Kalmunai	3.153483238103485
LK-2130215	Heeressagala	LK-2	LK-21	LK-2130	EC-04I	242	7.2705918228571464	80.62945447428572	PS-210101	Kandy	2.8659222991889717
LK-2109030	Balakaduwa	LK-2	LK-21	LK-2109	EC-04B	585	7.411240531914891	80.61507831914894	PS-210113	Alawathugoda	2.5871332476768005
LK-2130040	Mahaweli Uyana	LK-2	LK-21	LK-2130	EC-04H	231	7.318766194029849	80.64302191044777	PS-210103	Katugastota	2.6547333067356393
LK-2303315	Wijayabahu Kanda	LK-2	LK-23	LK-2303	EC-06B	467A	7.006057891891889	80.62542768918918	PS-230139	Dimbulapathana	5.997123739974682
LK-2130265	Ulpathakumbura	LK-2	LK-21	LK-2130	EC-04H	273	7.266498641666669	80.67073202500004	PS-210109	Pallekele	1.9920159748865827
LK-2130025	Wattaranthenna	LK-2	LK-21	LK-2130	EC-04I	238	7.309383287356323	80.62723975862072	PS-210101	Kandy	2.475453889589645
LK-2127390	Aluth Pallekele	LK-2	LK-21	LK-2127	EC-04F	694	7.26999734375	80.74777057291662	PS-210356	Theldeniya	4.791945990414417
LK-2127400	Ambakote	LK-2	LK-21	LK-2127	EC-04F	695	7.27365080645161	80.7329743978495	PS-210356	Theldeniya	5.303726824766317
LK-2127215	Galapitaambe	LK-2	LK-21	LK-2127	EC-04F	663	7.301337483333331	80.67806265	PS-210109	Pallekele	2.4675893721377955
LK-2139205	Wattappola	LK-2	LK-21	LK-2139	EC-04K	123	7.235396060606057	80.54457228787876	PS-210111	Daulagala	3.413749524354431
LK-2127025	Galpihilla	LK-2	LK-21	LK-2127	EC-04F	646	7.352400059523809	80.70896429761905	PS-210361	Panwila	1.2258144077235218
LK-2127260	Gonawala South	LK-2	LK-21	LK-2127	EC-04F	719	7.305019032608698	80.7346943043478	PS-210356	Theldeniya	3.3058791172535043
LK-2127210	Hapuwala	LK-2	LK-21	LK-2127	EC-04F	658	7.299499467741938	80.67102309677423	PS-210109	Pallekele	2.5663612632999193
LK-7151090	Thirappane Kadaweediya	LK-7	LK-71	LK-7151	EC-17F	532	8.218098	80.52270387499999	PS-710107	Eppawala	14.582972757256723
LK-2127220	Hathamuna	LK-2	LK-21	LK-2127	EC-04F	707	7.3014239736842095	80.68532903947369	PS-210109	Pallekele	2.4319513665176595
LK-2127240	Hurikaduwa Madige	LK-2	LK-21	LK-2127	EC-04F	704	7.302042645833336	80.71017231249999	PS-210359	Manikhinna	1.8960236983583232
LK-2127360	Kundasale South	LK-2	LK-21	LK-2127	EC-04F	692	7.2800960821256	80.70313265700482	PS-210109	Pallekele	2.2277982968046124
LK-5221035	Pandiruppu 01B	LK-5	LK-52	LK-5221	EC-13C	KP/66/3	7.427874576923077	81.81630649999998	PS-520123	Kalmunai	1.7900355849369183
LK-2127310	Mahawatta East	LK-2	LK-21	LK-2127	EC-04F	690	7.2923567500000015	80.68580182499998	PS-210109	Pallekele	1.443957405725836
LK-2124440	Bambaragahadeniya	LK-2	LK-21	LK-2124	EC-04E	818	7.24784376724138	80.83435950862065	PS-210358	Ududumbara	9.246197317844357
LK-2109095	Bulugohothenna	LK-2	LK-21	LK-2109	EC-04B	559	7.371016924528302	80.61097501886792	PS-210113	Alawathugoda	2.106311149428876
LK-2127040	Pallegama	LK-2	LK-21	LK-2127	EC-04F	670	7.335619117647059	80.69308272549019	PS-210357	Wattegama	1.982551329396623
LK-5136110	Eruvil East	LK-5	LK-51	LK-5136	EC-12C	115B	7.5053490384615404	81.78775842307692	PS-510110	Kalawanchikudy	1.1770580809538833
LK-2127135	Pilawala North	LK-2	LK-21	LK-2127	EC-04F	660	7.305169402439028	80.67429712195121	PS-210109	Pallekele	2.990589037936125
LK-2303375	Labukele	LK-2	LK-23	LK-2303	EC-06B	474I	7.028362785714284	80.71569229365079	PS-230134	Kotmale	5.177109524238765
LK-2127305	Pilawala South	LK-2	LK-21	LK-2127	EC-04F	662	7.297127256756758	80.68286466216217	PS-210109	Pallekele	1.9397860236158417
LK-4215050	Ahathimurippu	LK-4	LK-42	LK-4215	EC-11A	MN/143	8.73385399319728	79.99454296598638	PS-420143	Murunkan	12.562106978197141
LK-2124030	Bulathwatta	LK-2	LK-21	LK-2124	EC-04E	749	7.363324186440679	80.772477220339	PS-210360	Rangala	3.608545537779777
LK-1230665	Samanabedda	LK-1	LK-12	LK-1230	EC-02K	416	6.917594486842108	80.08682286842107	PS-110474	Hanwella	1.867801238228302
LK-2124195	Embalagama	LK-2	LK-21	LK-2124	EC-04E	777	7.328604107142858	80.780063125	PS-210360	Rangala	0.7615768844345185
LK-2124220	Gangasirigama	LK-2	LK-21	LK-2124	EC-04E	760	7.324223571428573	80.7502096857143	PS-210356	Theldeniya	2.226565673153785
LK-2124310	Meegahamaditta	LK-2	LK-21	LK-2124	EC-04E	770	7.284553342105264	80.7932658026316	PS-210356	Theldeniya	4.261514501198495
LK-2124410	Moragahamula	LK-2	LK-21	LK-2124	EC-04E	812	7.277132353846156	80.81054786153847	PS-210356	Theldeniya	6.271146766392527
LK-2124035	Galabadawatta	LK-2	LK-21	LK-2124	EC-04E	743	7.3677771139240535	80.77473069620251	PS-210360	Rangala	4.103903258427093
LK-2109135	Deegala	LK-2	LK-21	LK-2109	EC-04B	576	7.3810429428571425	80.63618637142858	PS-210113	Alawathugoda	2.077476170889403
LK-2124045	Galkotuwa	LK-2	LK-21	LK-2124	EC-04E	746	7.3650501940298545	80.75343291044778	PS-210361	Panwila	4.389852324864764
LK-2124115	Giddawa-Waradiwela	LK-2	LK-21	LK-2124	EC-04E	752	7.347475757575759	80.75979740909091	PS-210360	Rangala	2.3883806888117483
LK-2109045	Delgasgoda	LK-2	LK-21	LK-2109	EC-04B	588	7.396570173913041	80.60413200000002	PS-210113	Alawathugoda	1.8645963623305801
LK-2154120	Ethgala West	LK-2	LK-21	LK-2154	EC-04M	1075	7.13181902	80.56287633999999	PS-210216	Gampola	0.5780327466202605
LK-2124350	Hijrapura	LK-2	LK-21	LK-2124	EC-04E	832	7.296553978260872	80.74763023913046	PS-210356	Theldeniya	2.356774767715696
LK-2109050	Dippitiya	LK-2	LK-21	LK-2109	EC-04B	586	7.386802510638301	80.60647238297871	PS-210113	Alawathugoda	1.3723356621987506
LK-2124085	Hakmana	LK-2	LK-21	LK-2124	EC-04E	800	7.32863621245421	80.8188461098901	PS-210360	Rangala	5.002410032479746
LK-9227145	Gonagamuwa	LK-9	LK-92	LK-9227	EC-22G	133	7.011431984615384	80.38089116153846	PS-920231	Kithulgala	3.932447222335371
LK-2124170	Kandekumbura	LK-2	LK-21	LK-2124	EC-04E	802	7.319962967592594	80.82950942592586	PS-210358	Ududumbara	5.474794077685736
LK-2124270	Kiribattalawa	LK-2	LK-21	LK-2124	EC-04E	798	7.306140318840578	80.80203311594205	PS-210360	Rangala	4.177599694903856
LK-4403020	Aninchiyankulam	LK-4	LK-44	LK-4403	EC-11C	MU/31	9.13312877419355	80.31169001612909	PS-440153	Mallavi	0.7183380965936501
LK-2124360	Maberiyathenna	LK-2	LK-21	LK-2124	EC-04E	827	7.268186360655732	80.77166545901639	PS-210356	Theldeniya	4.706079941854944
LK-2124375	Senarathwela	LK-2	LK-21	LK-2124	EC-04E	828	7.281243784313728	80.76450760784314	PS-210356	Theldeniya	3.1823491056944904
LK-9215165	Holombuwa	LK-9	LK-92	LK-9215	EC-22B	67B	7.195554177083338	80.27435082291663	PS-920121	Dedigama	1.6979367282219158
LK-2139455	Ketakumbura	LK-2	LK-21	LK-2139	EC-04K	56	7.211060567164177	80.5737053731343	PS-210111	Daulagala	1.8060423551817368
LK-1230340	Putupagala	LK-1	LK-12	LK-1230	EC-02K	396	6.994041083333332	80.07106933333328	PS-120241	Pugoda	4.60158889811475
LK-2124135	Weliketiya	LK-2	LK-21	LK-2124	EC-04E	754	7.341643230769233	80.75868432307693	PS-210360	Rangala	2.0300084795980267
LK-2312255	Nagasena	LK-2	LK-23	LK-2312	EC-06A	475H	6.906407048128351	80.68595925668454	PS-230138	Lindula	2.295224273991966
LK-2109115	Dodangolla	LK-2	LK-21	LK-2109	EC-04B	563	7.36424816901409	80.61535539436626	PS-210113	Alawathugoda	2.700268635678415
LK-2121085	Ambagolla	LK-2	LK-21	LK-2121	EC-04D	913	7.4172326530612285	80.94994260204075	PS-210362	Hasalaka	7.1510845613762335
LK-2103120	Galagedara Madige	LK-2	LK-21	LK-2103	EC-04A	368	7.374592586206896	80.51524193103448	PS-210105	Galagedara	1.2080110764350511
LK-2121240	Bembiya	LK-2	LK-21	LK-2121	EC-04D	945	7.21999584722222	80.95645130208322	PS-210358	Ududumbara	13.856172662694226
LK-2121175	Bulathwelkandura	LK-2	LK-21	LK-2121	EC-04D	932	7.325163835390944	80.97032913168715	PS-210362	Hasalaka	3.567286861135599
LK-9136080	Halkandaliya	LK-9	LK-91	LK-9136	EC-21F	176D	6.584544333333337	80.4472928571429	PS-910111	Nivithigala	1.6288854657241345
LK-2139550	Pitawalawatta	LK-2	LK-21	LK-2139	EC-04K	43	7.205047070175439	80.5982806140351	PS-210111	Daulagala	3.613335503359504
LK-2121010	Dungolla	LK-2	LK-21	LK-2121	EC-04D	900	7.452761680365297	80.90487491324205	PS-220127	Wilgamuwa	10.009695472981669
LK-2121015	Thotillagas Ella	LK-2	LK-21	LK-2121	EC-04D	904	7.470008830357137	80.92980253571427	PS-220127	Wilgamuwa	8.142248295821563
LK-2133415	Kumburegedara	LK-2	LK-21	LK-2133	EC-04B	441	7.288906166666665	80.60494525	PS-210110	Peradeniya	2.4284342668687113
LK-2121160	Gurulupotha	LK-2	LK-21	LK-2121	EC-04D	927	7.341099980769236	80.93405948076916	PS-210362	Hasalaka	2.6144961578296684
LK-2109145	Dunuvila North	LK-2	LK-21	LK-2109	EC-04B	578	7.380610309999997	80.65212112999997	PS-210113	Alawathugoda	3.7706811429119016
LK-2121135	Hasalaka	LK-2	LK-21	LK-2121	EC-04D	924	7.367672319852933	80.96469254411758	PS-210362	Hasalaka	1.9767577978109907
LK-9148030	Kolambage Ara	LK-9	LK-91	LK-9148	EC-21H	224C	6.4305151538461525	80.78299016346152	PS-910234	Udawalawa	3.568574405465283
LK-5221120	Kalmunai  01E	LK-5	LK-52	LK-5221	EC-13C	KP/61/6	7.417074714285715	81.83446792857144	PS-520123	Kalmunai	1.088699443614542
LK-2121235	Kolonyaya	LK-2	LK-21	LK-2121	EC-04D	944	7.241281650000012	80.97029790909095	PS-210362	Hasalaka	12.559600479097051
LK-9227045	Jayavinda Gama	LK-9	LK-92	LK-9227	EC-22G	132B	7.051880747311828	80.32963443548383	PS-920230	Yatiyantota	5.094607180624457
LK-2121190	Lunumadalaketiya	LK-2	LK-21	LK-2121	EC-04D	935	7.283341296296287	80.96799043703697	PS-210362	Hasalaka	7.901559029607135
LK-3321035	Kaluwagahayaya	LK-3	LK-33	LK-3321	EC-09A	427	6.2238972830188635	80.80139133018865	PS-330154	Middeniya	4.850595982713126
LK-5124020	Kattankudy Division 2 North	LK-5	LK-51	LK-5124	EC-12C	166A	7.68663512	81.72763512	PS-510103	Kaththankudi	4.559096136600661
LK-2115050	Hathale	LK-2	LK-21	LK-2115	EC-04C	732	7.3828845288461515	80.72340756250006	PS-210361	Panwila	2.520649524599642
LK-2121230	Minipe	LK-2	LK-21	LK-2121	EC-04D	943	7.221142102564104	80.99244788888892	PS-210362	Hasalaka	15.264566359761746
LK-1230325	Pelpita	LK-1	LK-12	LK-1230	EC-02K	393	6.993136999999997	80.11004005882353	PS-120241	Pugoda	1.1534689474463822
LK-9227015	Kabulumulla	LK-9	LK-92	LK-9227	EC-22G	106B	7.040875551912565	80.28344713661204	PS-920230	Yatiyantota	1.7210405827549888
LK-2121045	Pallegaladebokka	LK-2	LK-21	LK-2121	EC-04D	901	7.427164848101268	80.91357215189873	PS-210362	Hasalaka	9.391311445371905
LK-2121185	Morayaya	LK-2	LK-21	LK-2121	EC-04D	934	7.299008743589744	80.9707326080586	PS-210362	Hasalaka	6.2789300664248096
LK-3106045	Mahapitiya	LK-3	LK-31	LK-3106	EC-07A	17B	6.33678504347826	80.0469232695652	PS-310245	Kosgoda	1.8540924104209466
LK-5218080	Sammanthurai 07	LK-5	LK-52	LK-5218	EC-13B	80A	7.367706217391306	81.80250134782612	PS-520124	Samanthurai	0.9463999005056566
LK-2121140	Pallewatta	LK-2	LK-21	LK-2121	EC-04D	930	7.354112319767445	80.96523821511633	PS-210362	Hasalaka	1.196518663607119
LK-4306025	Pavakkulam South Bank - Track 07	LK-4	LK-43	LK-4306	EC-11B	C209D	8.690277392857135	80.37684489795917	PS-430122	Chettikulam	8.10628540435339
LK-3330065	Dammulla West	LK-3	LK-33	LK-3330	EC-09B	318	6.074030064516126	80.72469287096773	PS-330152	Beliatta	3.2383568183072153
LK-2121020	Palugolla	LK-2	LK-21	LK-2121	EC-04D	906	7.482557888888883	80.94575507407407	PS-220127	Wilgamuwa	7.358248871300688
LK-4306035	Acres 20 - 40 - 60	LK-4	LK-43	LK-4306	EC-11B	C209F	8.675737030864202	80.39332822839503	PS-430122	Chettikulam	9.067761250665585
LK-2109150	Dunuvila South	LK-2	LK-21	LK-2109	EC-04B	579	7.374638900000001	80.64947484444443	PS-210113	Alawathugoda	3.705871850721072
LK-5124035	Kattankudy Division 3 East	LK-5	LK-51	LK-5124	EC-12C	165B	7.682151666666666	81.72968905555553	PS-510103	Kaththankudi	5.0776111491737055
LK-2121120	Thorapitiya	LK-2	LK-21	LK-2121	EC-04D	919	7.375344384615384	80.93790616239315	PS-210362	Hasalaka	3.074161400456434
LK-3136435	Gammeddegoda East	LK-3	LK-31	LK-3136	EC-07G	47B	6.089949689655173	80.14293324137931	PS-310242	Thelikada	5.730402413154005
LK-5215030	Nawagampura	LK-5	LK-52	LK-5215	EC-13A	W/89I	7.298796234567904	81.69358600000002	PS-520113	Ampara	1.8260489014985088
LK-2109080	Hureegolla	LK-2	LK-21	LK-2109	EC-04B	571	7.384496850746268	80.621375238806	PS-210113	Alawathugoda	0.5062019761979792
LK-2133370	Polwatta	LK-2	LK-21	LK-2133	EC-04B	420	7.315936383333335	80.62163741666667	PS-210103	Katugastota	1.7947174066004328
LK-3136415	Ganegoda	LK-3	LK-31	LK-3136	EC-07G	44B	6.091322958041958	80.15599629370631	PS-310242	Thelikada	4.655693367443083
LK-6142035	Pahala Kiniyama	LK-6	LK-61	LK-6142	EC-15G	1449	7.649737025862073	80.01103081896548	PS-610219	Bingiriya	9.027304645017855
LK-6145195	Hettigama	LK-6	LK-61	LK-6145	EC-15F	1418	7.592654285714283	80.04463380952382	PS-610216	Hettipola	4.367606633330231
LK-2109035	Mawathupola	LK-2	LK-21	LK-2109	EC-04B	580	7.40176261111111	80.6195710833333	PS-210113	Alawathugoda	1.5019643232666073
LK-1230415	Wedagama	LK-1	LK-12	LK-1230	EC-02K	379D	6.985620518518516	80.15289471604939	PS-120241	Pugoda	4.614904736875907
LK-2121055	Udattawa	LK-2	LK-21	LK-2121	EC-04D	912	7.4143572907488995	80.93174853744488	PS-210362	Hasalaka	7.259224207349528
LK-1230475	Wanaluwawa North	LK-1	LK-12	LK-1230	EC-02K	408	6.979357357142861	80.07597130612241	PS-120241	Pugoda	3.9073974355607612
LK-2121110	Welgala	LK-2	LK-21	LK-2121	EC-04D	923	7.3881395771144245	80.9720737611941	PS-210362	Hasalaka	4.356233594445698
