date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2016-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2016-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2016-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2016-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2016-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2016-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2016-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,0,National Average,1565,285,15,15,8,1565_285_15_15,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,100.33,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,90.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,88.2525,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,93.75,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,92.1667,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,90.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,91.5,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,88.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,95.33,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,89.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,88.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,89.1667,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,89.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,91.0,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,91.67,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,92.5,LKR,Sri Lanka,,2736,Kandy,1912,58,15,5,1,1912_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,101.25,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,100.4167,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,106.25,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,108.3333,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,119.3333,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,102.0833,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,114.58,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,110.4167,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,107.0833,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,110.0,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,110.8333,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,112.23,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,114.25,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,117.92,LKR,Sri Lanka,,2736,Kandy,1912,97,15,5,7,1912_97_15_5,
2015-01-15,Rice (long grain) - Retail,KG,cereals and tubers,84.25,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,77.95,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,72.24,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,69.75,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,68.25,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,67.8,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,63.75,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,63.04,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,65.65,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,65.5,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,71.0,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,74.05,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,75.5,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,67.6667,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,69.6667,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,67.625,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,75.3333,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,76.75,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,74.5417,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,65.8,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,71.84,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,76.2,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,82.1,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,89.8,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,89.0,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,92.0,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,96.5,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,98.0,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,95.5833,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,98.5833,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,102.8,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,102.8,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-12-15,Rice (long grain) - Retail,KG,cereals and tubers,101.25,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,96.4,LKR,Sri Lanka,,2736,Kandy,1912,162,15,5,1,1912_162_15_5,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,284,15,15,8,1912_284_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Kandy,1912,285,15,15,8,1912_285_15_15,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,100.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,86.3333,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,86.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,84.375,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,84.65,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,85.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,87.5,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,95.83,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,91.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,93.3333,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Matale,1915,58,15,5,1,1915_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,95.7917,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,97.8333,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,101.75,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,105.1667,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,116.25,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,107.5,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,95.0,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,108.5,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,106.8333,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,106.1667,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,104.5833,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,109.0,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,108.83,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,107.92,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,108.83,LKR,Sri Lanka,,2736,Matale,1915,97,15,5,7,1915_97_15_5,
2015-01-15,Rice (long grain) - Retail,KG,cereals and tubers,79.7,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,78.45,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,74.2,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,71.3,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,66.65,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,65.36,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,60.05,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,57.52,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,59.95,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,64.55,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,68.45,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,71.05,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,68.0,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,63.5,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,68.75,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,69.4167,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,71.25,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,72.5,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,70.6667,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,74.325,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,78.28,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,78.125,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,88.2,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,92.8,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,88.8,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,95.0,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,91.0833,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,84.6667,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,94.0833,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,98.13,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,99.09,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,95.45,LKR,Sri Lanka,,2736,Matale,1915,162,15,5,1,1915_162_15_5,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Matale,1915,284,15,15,8,1915_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Matale,1915,284,15,15,8,1915_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Matale,1915,284,15,15,8,1915_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Matale,1915,284,15,15,8,1915_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Matale,1915,284,15,15,8,1915_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Matale,1915,284,15,15,8,1915_284_15_15,
