data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7176465,144,SRI4247,4247,2020-07-29,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 29 July 2020, a group of workers protested at Colombo city (Colombo district) over the delay in commencement of port operations. [size=no report]",0,1596571063,LKA
7176468,144,SRI4248,4248,2020-07-29,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Kaduwela,Malabe,6.9083,79.9649,1,Hiru News,National,"On 29 July 2020, health workers protested at Malabe city (Kaduwela, Colombo district) to demand increase in pay among other demands. [size=no report]",0,1596571063,LKA
7176679,144,SRI4245,4245,2020-07-29,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Women (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Kaduwela,Battaramulla South,6.8964,79.9181,1,Sunday Times (Sri Lanka),National,"On 29 July 2020, a women organization protested at Battaramula south city (Kaduwela, Colombo district) against the attack on Sri Lankan migrant workers by Jordanian police and demanded the government to bring back migrant workers stuck in the Middle East due to the coronavirus pandemic. [size=no report]",0,1596571063,LKA
7176680,144,SRI4246,4246,2020-07-29,2020,1,Protests,Protest with intervention,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,Police Forces of Sri Lanka (2019-),,1,16,South Asia,Sri Lanka,Eastern,Batticaloa,Eravur Pattu,Chenkalady,7.7860,81.5910,1,Tamil Guardian,International,"On 29 July 2020, Tamil families gathered to protest at Chenkalady town (Eravur Pattu, Batticaloa district) demanding the recovery of their missing relatives. Police personnel blocked and stopped the protest citing court orders. [size=no report]",0,1596571063,LKA
7176467,144,SRI4244,4244,2020-07-28,2020,1,Riots,Mob violence,Rioters (Sri Lanka),ACMC: All Ceylon Makkal Congress,5,Rioters (Sri Lanka),SLPP: Sri Lanka People's Front,5,55,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Hiru News,National,"On 28 July 2020, cadres of ACMC and SLPP clashed at Vavuniya town (Vavuniya South, Vavuniya district) amidst the election campaigning process. Five persons were left injured in the clash. [size=at least 5]",0,1596571063,LKA
7176756,144,SRI4243,4243,2020-07-28,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On 28 July 2020, trade unions of department of revenue protested at Colombo city (Colombo district) over the issue of transfer of officials and the program by department of national revenue based on a report of the IMF. [size=no report]",0,1596571064,LKA
7176466,144,SRI4242,4242,2020-07-27,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Attanagalla,Nittambuwa,7.1426,80.0938,1,Hiru News,National,"On 27 July 2020, a group of persons protested at Nittambuwa town (Attanagalla, Gampaha district) to claim land that was being claimed by another group. [size=no report]",0,1596571063,LKA
7176755,144,SRI4241,4241,2020-07-27,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari,National,"On 27 July 2020, mobile vendors protested at Colombo city (Colombo district) over the issue of ban on sale of mobiles in the buses amidst the coronavirus pandemic. [size=no report]",0,1596571064,LKA
7176479,144,SRI4240,4240,2020-07-26,2020,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Independent Politicians (Sri Lanka),7,57,South Asia,Sri Lanka,Central,Nuwara Eliya,Ambagamuwa,Bogawanthalawa,6.7994,80.6650,2,Lankadeepa,National,"On 26 July 2020, an unidentified group attacked an independent politician and candidate for the parliamentary election, along the Bogawantalawa-Hatton main road near Bogawanthalawa town (Ambagamuwa, Nuwara Eliya district). [size=no report]",0,1596571063,LKA
7171100,144,SRI4237,4237,2020-07-24,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,"On 24 July 2020, trade unions protested at Colombo city (Colombo city, Colombo district) over the delay in commencement of East Container Terminal operations. [size=no report]",0,1595968337,LKA
7171020,144,SRI4236,4236,2020-07-24,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),SJB: Samagi Jana Balavegaya,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Virakesari; Daily Mirror (Sri Lanka),National,"On 24 July 2020, SJB protested in Colombo city (Colombo city, Colombo district) against PM Mahinda Rajapaksa over his remark against one of its Leader Sajith Premadasa and his wife for not bearing children. [size=no report]",0,1595968336,LKA
7171541,144,SRI4235,4235,2020-07-24,2020,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),Tamil Ethnic Group (Sri Lanka); Hindu Group (Sri Lanka),7,37,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,TamilNet,International,"On 24 July 2020, unknown group vandalized a Saiva deity statue (Hindu deity) at Battocaloa town (Manmunai North, Batticaloa district).",0,1595968338,LKA
7176681,144,SRI4239,4239,2020-07-24,2020,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),TNA: Tamil National Alliance,7,57,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Tamil Guardian,International,"On 24 July 2020, unidentified persons threw bottles at TNA members and candidates at Jaffna district (Northern) during the election campaign. [size=no report]",0,1596571063,LKA
7171540,144,SRI4234,4234,2020-07-23,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Sunday Times (Sri Lanka),National,"On 23 July 2020, trade union protested at Colombo city (Colombo district) over the delay in commencement of East Container Terminal operations. [size=no report]",0,1595968338,LKA
7176682,144,SRI4238,4238,2020-07-23,2020,1,Riots,Mob violence,Rioters (Sri Lanka),SLPP: Sri Lanka People's Front,5,Civilians (Sri Lanka),TNA: Tamil National Alliance,7,57,South Asia,Sri Lanka,Northern,Mannar,Mannar,Uyilankulam,8.8898,79.9849,1,Tamil Guardian,International,"On 23 July 2020, SLPP members attacked a TNA candidate in Uyilankulam town (Mannar, Northern) during the election campaign. [size=no report]",0,1596571063,LKA
7171616,144,SRI4231,4231,2020-07-22,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),UPFA: United People's Freedom Alliance,6,,,0,60,South Asia,Sri Lanka,Uva,Badulla,Haputale,Haputale,6.7657,80.9510,1,Virakesari,National,"On 22 July 2020, UPFA protested at Haputale town (Haputale, Bodulla district) against the dismantling of King Bhuvanekabahu's royal palace in Kurunegala. [size=no report]",0,1595968339,LKA
7171019,144,SRI4232,4232,2020-07-22,2020,1,Riots,Mob violence,Rioters (Sri Lanka),Labour Group (Sri Lanka),5,Civilians (Sri Lanka),Former Government of Sri Lanka (2019-); UNP: United National Party,7,57,South Asia,Sri Lanka,Western,Kalutara,Mathugama,Matugama,6.5204,80.1128,1,Ada Derana; Hiru News,National,"On 22 July 2020, employees of a construction company assaulted a former member of the parliament and UNP leader at Matugama town (Mathugama, Kalutara district) when he went to a construction site to inquire about substandard construction. He was left injured in the attack. [size=no report]",0,1595968336,LKA
7171314,144,SRI4233,4233,2020-07-22,2020,2,Riots,Mob violence,Rioters (Sri Lanka),,5,Rioters (Sri Lanka),,5,55,South Asia,Sri Lanka,North Central,Polonnaruwa,Welikanda,Welikanda,7.9515,81.2452,1,Hiru News,National,"Around 22 July 2020, two groups of people housed at a coronavirus quarantine center clashed with each other at the center in Welikanda city (Polannaruwa district, North Central). Five persons were injured in the clash. Reason for the clash not reported. [size=at least 5]",0,1595968337,LKA
7171615,144,SRI4230,4230,2020-07-21,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 21 July 2020, Tamil ethnic group held a protest in front of the Vavuniya Road Development Department in Vavuniya city (Vavuniya South, Vavuniya district) to demand attention towards the issue of missing persons. [size=no report]",0,1595968339,LKA
7171315,144,SRI4229,4229,2020-07-20,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Northern,Mullaitivu,Welioya,Welioya,8.9632,80.7893,1,Hiru News,National,"On 20 July 2020, people protested at Welioya town (Welioya city, Mullaitivu district) against a former MP while he was at a program in the area. [size=no report]",0,1595968337,LKA
7171614,144,SRI4227,4227,2020-07-19,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Central,Nuwara Eliya,Ambagamuwa,Hatton,6.8916,80.5955,1,Virakesari,National,"On 19 July 2020, people staged a protest at Hatton town (Ambagamuwa, Nuwara Eliya district) to demand reduction in prices of essential commodities amidst the coronavirus pandemic. [size=no report]",0,1595968339,LKA
7171316,144,SRI4228,4228,2020-07-19,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Buddhist Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Uva,Moneragala,Sevanagala,Sevanagala,6.3635,80.9197,1,Hiru News,National,"On 19 July 2020, locals led by a Buddhist monk protested at Sevanagala town (Sevanagala, Moneragala district) against a former MP while he was on an election campaign rally. [size=no report]",0,1595968338,LKA
7171328,144,SRI4226,4226,2020-07-18,2020,1,Riots,Mob violence,Rioters (Sri Lanka),SLPP: Sri Lanka People's Front,5,Rioters (Sri Lanka),SLPP: Sri Lanka People's Front,5,55,South Asia,Sri Lanka,Uva,Moneragala,Sevanagala,Sevanagala,6.3635,80.9197,1,Island (Sri Lanka),National,"On 18 July 2020, two groups of SLPP clashed at Sevanagala town (Sevanagala, Moneragala district) at an election rally. One person was injured in the incident. [size=no report]",0,1595968338,LKA
7166556,144,SRI4225,4225,2020-07-18,2020,2,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,North Western,Kurunegala,Kurunegala,Kurunegala,7.4863,80.3623,1,News1st (Sri Lanka),National,"Around 18 July 2020 (as reported), locals demonstrated at Kurunegala city (Kurunegala district) over the alleged wrongful demolition of an archaeological construction. [size=no report]",0,1595358489,LKA
7166618,144,SRI4223,4223,2020-07-17,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Journalists (Sri Lanka); Tamil Ethnic Group (Sri Lanka); Muslim Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Tamil Guardian,International,"On 17 July 2020, Tamil and Muslim journalists protested at Batticaloa town (Manmunai North, Batticaloa district) to demand that the state stop intimidation of journalists. [size=no report]",0,1595358489,LKA
7166619,144,SRI4224,4224,2020-07-17,2020,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),Tamil Ethnic Group (Sri Lanka),7,37,South Asia,Sri Lanka,Northern,Mannar,Mannar,Mannar,8.9894,79.8784,1,Tamil Guardian,International,"On 17 July 2020, unidentified assailants lobbed a country bomb at a person belonging to the Tamil community in Mannar city (Mannar, Northern) over an unreported issue. Two persons were left injured.",0,1595358489,LKA
7166223,144,SRI4221,4221,2020-07-16,2020,1,Riots,Violent demonstration,Rioters (Sri Lanka),,5,Police Forces of Sri Lanka (2019-),,1,15,South Asia,Sri Lanka,Western,Colombo,Moratuwa,Angulana,6.7990,79.8722,1,Ada Derana; Hiru News; Daily News (Sri Lanka),National,"On 16 July 2020, locals demonstrated and pelted stones at a police station in Angulana town (Moratuwa, Colombo district) over the issue of police escorting two main witnesses of a previous incident in which one civilian was shot in the head by the police. Police resorted to tear gassing and detained 14 persons, who were later released on bail. Eight police personnel were also injured. [size=at least 14]",0,1595358488,LKA
7166450,144,SRI4222,4222,2020-07-16,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Moratuwa,Angulana,6.7990,79.8722,1,Hiru News,National,"On 16 July 2020, family members of a deceased person protested outside the court in Angulana town (Moratuwa, Colombo district) over his death. The person was killed a few days ago in a police shooting near the Lunawa Bridge allegedly as he disrupted duties of the police. [size=no report]",0,1595358489,LKA
7166449,144,SRI4220,4220,2020-07-13,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Central,Kandy,K.F.G. & G. Korale,Kandy,7.2955,80.6356,1,Hiru News,National,"On 13 July 2020, nursing staff at a hospital protested at Kandy town (K.F.G. & G. Korale, Kandy district) against the curtailment of leave and extra additional allowances due for the service during the coronavirus pandemic. [size=no report]",0,1595358489,LKA
7166448,144,SRI4219,4219,2020-07-12,2020,1,Riots,Mob violence,Rioters (Sri Lanka),Independent Politicians (Sri Lanka),5,Rioters (Sri Lanka),Independent Politicians (Sri Lanka),5,55,South Asia,Sri Lanka,Central,Nuwara Eliya,Nuwara Eliya,Agrapatana,6.8633,80.7029,1,Hiru News,National,"On 12 July 2020, two independent political groups contesting the upcoming General Election clashed at Agrapatana town (Nuwara Eliya, Nuwara Eliya district) over the removal of election propaganda material. One person was left injured and four persons were arrested in the incident. [size=at least 4]",0,1595358489,LKA
7161647,144,SRI4217,4217,2020-07-11,2020,1,Violence against civilians,Attack,Police Forces of Sri Lanka (2019-),,1,Civilians (Sri Lanka),,7,17,South Asia,Sri Lanka,Western,Colombo,Moratuwa,Lunawa,6.7876,79.8751,1,Hiru News,National,"On 11 July 2020, Sri Lankan police force fired upon a civilian for allegedly obstructing their duty at Lunawa town (Morutawa, Colombo district). He later died.",1,1594762392,LKA
7166611,144,SRI4218,4218,2020-07-11,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),TNA: Tamil National Alliance,7,37,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,2,South Asia Terrorism Portal,Other,"On 11 July 2020, an unidentified armed group attacked a TNA office in Jaffna district (Northern).",0,1595358489,LKA
7162326,144,SRI4216,4216,2020-07-11,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Journalists (Sri Lanka); Tamil Ethnic Group (Sri Lanka); Muslim Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Virakesari,National,"On 11 July 2020, Tamil and Muslim journalists protested at Batticaloa town (Manmunai North, Batticaloa district) condemning threats made against a photo journalist by police personnel earlier in Colombo. [size=no report]",0,1594762394,LKA
7162241,144,SRI4215,4215,2020-07-10,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),Tamil Ethnic Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Tamil Guardian,International,"On 10 July 2020, Tamil relatives of missing persons launched a protest at Vavuniya town (Vavuniya South, Vavuniya district) and urged Tamil people to boycott the TNA in the upcoming parliamentary elections. [size=no report]",0,1594762394,LKA
7162327,144,SRI4214,4214,2020-07-10,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,North Western,Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Virakesari,National,"On 10 July 2020, people protested at Puttalam town (Puttalam, Puttalam district) over no allowance being paid amidst the coronavirus situation. [size=no report]",0,1594762394,LKA
7162240,144,SRI4212,4212,2020-07-09,2020,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.2680,80.8150,1,Tamil Guardian,International,"On 9 July 2020, people protested at Mullaitivu city (Maritimepattu, Mullaitivu district) against alleged land grab by Sri Lankan land survey department. [size=no report]",0,1594762394,LKA
